country,ssp_range,year_range,p0.05,p0.50,p0.95
Macao,SSP5-8.5,2040-2059,0.00,0.05,0.38
Macao,SSP5-8.5,2080-2099,0.00,3.27,27.55
Saint Martin (French part),SSP5-8.5,1986-2005,0.00,0.00,0.00
Saint Martin (French part),SSP5-8.5,2020-2039,0.00,0.00,0.00
Saint Martin (French part),SSP5-8.5,2040-2059,0.00,0.00,0.00
Saint Martin (French part),SSP5-8.5,2080-2099,0.00,0.00,0.00
Morocco,SSP5-8.5,1986-2005,14.24,16.02,17.67
Morocco,SSP5-8.5,2020-2039,20.77,25.02,28.26
Morocco,SSP5-8.5,2040-2059,26.76,32.81,38.89
Morocco,SSP5-8.5,2080-2099,43.96,60.10,72.94
Monaco,SSP5-8.5,1986-2005,0.00,0.00,0.00
Monaco,SSP5-8.5,2020-2039,0.00,0.00,0.09
Monaco,SSP5-8.5,2040-2059,0.00,0.00,0.04
Monaco,SSP5-8.5,2080-2099,0.00,1.40,10.36
"Moldova, Republic of",SSP5-8.5,1986-2005,1.02,1.74,2.95
"Moldova, Republic of",SSP5-8.5,2020-2039,2.98,6.23,11.54
"Moldova, Republic of",SSP5-8.5,2040-2059,6.96,12.25,22.12
"Moldova, Republic of",SSP5-8.5,2080-2099,16.28,35.84,62.05
Madagascar,SSP5-8.5,1986-2005,3.30,4.39,4.72
Madagascar,SSP5-8.5,2020-2039,6.84,8.62,12.27
Madagascar,SSP5-8.5,2040-2059,10.91,15.78,25.55
Madagascar,SSP5-8.5,2080-2099,23.03,48.49,76.42
Maldives,SSP5-8.5,1986-2005,0.00,0.00,0.00
Maldives,SSP5-8.5,2020-2039,0.00,0.00,0.00
Maldives,SSP5-8.5,2040-2059,0.00,0.00,0.00
Maldives,SSP5-8.5,2080-2099,0.00,0.00,0.11
Mexico,SSP5-8.5,1986-2005,18.87,20.18,21.79
Mexico,SSP5-8.5,2020-2039,29.59,31.58,36.15
Mexico,SSP5-8.5,2040-2059,36.68,43.31,53.65
Mexico,SSP5-8.5,2080-2099,60.12,85.13,121.46
Marshall Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Marshall Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Marshall Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Marshall Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
North Macedonia,SSP5-8.5,1986-2005,2.07,3.45,4.44
North Macedonia,SSP5-8.5,2020-2039,5.33,9.52,16.50
North Macedonia,SSP5-8.5,2040-2059,11.24,18.91,27.61
North Macedonia,SSP5-8.5,2080-2099,24.27,46.91,68.84
Mali,SSP5-8.5,1986-2005,175.44,181.40,188.70
Mali,SSP5-8.5,2020-2039,188.02,206.23,224.80
Mali,SSP5-8.5,2040-2059,210.56,231.06,259.42
Mali,SSP5-8.5,2080-2099,247.43,284.50,323.22
Malta,SSP5-8.5,1986-2005,0.00,0.00,0.00
Malta,SSP5-8.5,2020-2039,0.00,0.00,0.00
Malta,SSP5-8.5,2040-2059,0.00,0.00,0.00
Malta,SSP5-8.5,2080-2099,0.00,0.08,2.30
Myanmar,SSP5-8.5,1986-2005,34.01,38.43,42.80
Myanmar,SSP5-8.5,2020-2039,31.83,46.85,55.73
Myanmar,SSP5-8.5,2040-2059,39.86,60.49,81.52
Myanmar,SSP5-8.5,2080-2099,76.46,113.68,173.81
Montenegro,SSP5-8.5,1986-2005,0.00,0.03,0.07
Montenegro,SSP5-8.5,2020-2039,0.10,0.51,1.56
Montenegro,SSP5-8.5,2040-2059,0.58,2.15,4.95
Montenegro,SSP5-8.5,2080-2099,2.75,19.05,36.60
Mongolia,SSP5-8.5,1986-2005,0.72,0.95,1.20
Mongolia,SSP5-8.5,2020-2039,1.84,2.31,3.63
Mongolia,SSP5-8.5,2040-2059,2.70,4.31,6.67
Mongolia,SSP5-8.5,2080-2099,6.61,13.25,27.02
Northern Mariana Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Northern Mariana Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Northern Mariana Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Northern Mariana Islands,SSP5-8.5,2080-2099,0.00,0.00,0.02
Mozambique,SSP5-8.5,1986-2005,8.50,10.59,12.25
Mozambique,SSP5-8.5,2020-2039,15.11,18.04,25.59
Mozambique,SSP5-8.5,2040-2059,20.89,30.91,45.17
Mozambique,SSP5-8.5,2080-2099,38.30,75.40,114.54
Mauritania,SSP5-8.5,1986-2005,174.16,176.66,180.96
Mauritania,SSP5-8.5,2020-2039,192.50,200.03,212.04
Mauritania,SSP5-8.5,2040-2059,210.91,218.53,236.00
Mauritania,SSP5-8.5,2080-2099,240.89,255.76,279.95
Montserrat,SSP5-8.5,1986-2005,0.00,0.00,0.00
Montserrat,SSP5-8.5,2020-2039,0.00,0.00,0.00
Montserrat,SSP5-8.5,2040-2059,0.00,0.00,0.00
Montserrat,SSP5-8.5,2080-2099,0.00,0.00,0.02
Martinique,SSP5-8.5,1986-2005,0.00,0.00,0.00
Martinique,SSP5-8.5,2020-2039,0.00,0.00,0.00
Martinique,SSP5-8.5,2040-2059,0.00,0.00,0.00
Martinique,SSP5-8.5,2080-2099,0.00,0.00,0.03
Mauritius,SSP5-8.5,1986-2005,0.00,0.00,0.00
Mauritius,SSP5-8.5,2020-2039,0.00,0.00,0.00
Mauritius,SSP5-8.5,2040-2059,0.00,0.00,0.00
Mauritius,SSP5-8.5,2080-2099,0.00,0.00,0.02
Malawi,SSP5-8.5,1986-2005,3.91,4.76,5.30
Malawi,SSP5-8.5,2020-2039,6.55,7.73,12.09
Malawi,SSP5-8.5,2040-2059,7.65,13.33,27.96
Malawi,SSP5-8.5,2080-2099,16.68,41.43,93.62
Malaysia,SSP5-8.5,1986-2005,0.95,1.18,1.64
Malaysia,SSP5-8.5,2020-2039,1.34,2.41,4.40
Malaysia,SSP5-8.5,2040-2059,1.62,5.06,13.05
Malaysia,SSP5-8.5,2080-2099,9.48,38.52,74.36
Mayotte,SSP5-8.5,1986-2005,0.00,0.00,0.00
Mayotte,SSP5-8.5,2020-2039,0.00,0.00,0.00
Mayotte,SSP5-8.5,2040-2059,0.00,0.00,0.00
Mayotte,SSP5-8.5,2080-2099,0.00,0.00,0.00
Namibia,SSP5-8.5,1986-2005,20.01,23.47,26.92
Namibia,SSP5-8.5,2020-2039,33.96,47.94,61.29
Namibia,SSP5-8.5,2040-2059,47.18,72.66,97.99
Namibia,SSP5-8.5,2080-2099,100.58,134.58,182.92
New Caledonia,SSP5-8.5,1986-2005,0.00,0.00,0.00
New Caledonia,SSP5-8.5,2020-2039,0.00,0.00,0.00
New Caledonia,SSP5-8.5,2040-2059,0.00,0.00,0.01
New Caledonia,SSP5-8.5,2080-2099,0.00,0.07,0.42
Niger,SSP5-8.5,1986-2005,193.79,198.19,203.73
Niger,SSP5-8.5,2020-2039,206.79,221.03,241.48
Niger,SSP5-8.5,2040-2059,220.76,238.05,268.31
Niger,SSP5-8.5,2080-2099,247.29,278.31,319.59
Norfolk Island,SSP5-8.5,1986-2005,0.00,0.00,0.00
Norfolk Island,SSP5-8.5,2020-2039,0.00,0.00,0.00
Norfolk Island,SSP5-8.5,2040-2059,0.00,0.00,0.00
Norfolk Island,SSP5-8.5,2080-2099,0.00,0.00,0.00
Nigeria,SSP5-8.5,1986-2005,71.09,73.80,79.36
Nigeria,SSP5-8.5,2020-2039,70.77,91.27,105.43
Nigeria,SSP5-8.5,2040-2059,73.22,109.47,141.00
Nigeria,SSP5-8.5,2080-2099,103.50,169.43,240.10
Nicaragua,SSP5-8.5,1986-2005,5.71,7.23,8.59
Nicaragua,SSP5-8.5,2020-2039,12.63,15.95,22.63
Nicaragua,SSP5-8.5,2040-2059,20.62,31.40,51.41
Nicaragua,SSP5-8.5,2080-2099,54.74,96.70,166.95
Niue,SSP5-8.5,1986-2005,0.00,0.00,0.00
Niue,SSP5-8.5,2020-2039,0.00,0.00,0.00
Niue,SSP5-8.5,2040-2059,0.00,0.00,0.00
Niue,SSP5-8.5,2080-2099,0.00,0.00,0.00
Netherlands,SSP5-8.5,1986-2005,0.01,0.03,0.13
Netherlands,SSP5-8.5,2020-2039,0.06,0.21,0.51
Netherlands,SSP5-8.5,2040-2059,0.11,0.59,1.43
Netherlands,SSP5-8.5,2080-2099,0.94,2.71,6.85
Norway,SSP5-8.5,1986-2005,0.00,0.00,0.00
Norway,SSP5-8.5,2020-2039,0.00,0.00,0.03
Norway,SSP5-8.5,2040-2059,0.00,0.00,0.07
Norway,SSP5-8.5,2080-2099,0.00,0.12,0.65
Nepal,SSP5-8.5,1986-2005,20.96,25.19,28.54
Nepal,SSP5-8.5,2020-2039,17.63,29.84,34.91
Nepal,SSP5-8.5,2040-2059,24.26,37.88,49.37
Nepal,SSP5-8.5,2080-2099,41.60,76.55,103.91
Nauru,SSP5-8.5,1986-2005,0.00,0.00,0.00
Nauru,SSP5-8.5,2020-2039,0.00,0.00,0.00
Nauru,SSP5-8.5,2040-2059,0.00,0.00,0.00
Nauru,SSP5-8.5,2080-2099,0.00,0.00,0.00
New Zealand,SSP5-8.5,1986-2005,0.00,0.00,0.00
New Zealand,SSP5-8.5,2020-2039,0.00,0.00,0.00
New Zealand,SSP5-8.5,2040-2059,0.00,0.00,0.00
New Zealand,SSP5-8.5,2080-2099,0.00,0.00,0.04
Oman,SSP5-8.5,1986-2005,118.34,122.14,124.08
Oman,SSP5-8.5,2020-2039,133.50,140.83,149.64
Oman,SSP5-8.5,2040-2059,147.78,157.83,173.03
Oman,SSP5-8.5,2080-2099,178.36,194.03,222.29
Pakistan,SSP5-8.5,1986-2005,65.53,68.16,69.35
Pakistan,SSP5-8.5,2020-2039,72.87,78.84,84.80
Pakistan,SSP5-8.5,2040-2059,82.10,91.17,103.09
Pakistan,SSP5-8.5,2080-2099,98.75,125.27,147.28
Panama,SSP5-8.5,1986-2005,0.05,0.15,0.24
Panama,SSP5-8.5,2020-2039,0.20,0.55,0.98
Panama,SSP5-8.5,2040-2059,0.74,1.79,5.68
Panama,SSP5-8.5,2080-2099,3.93,13.61,49.41
Pitcairn,SSP5-8.5,1986-2005,0.00,0.00,0.00
Pitcairn,SSP5-8.5,2020-2039,0.00,0.00,0.00
Pitcairn,SSP5-8.5,2040-2059,0.00,0.00,0.00
Pitcairn,SSP5-8.5,2080-2099,0.00,0.00,0.00
Peru,SSP5-8.5,1986-2005,0.19,0.30,0.41
Peru,SSP5-8.5,2020-2039,1.08,1.78,3.44
Peru,SSP5-8.5,2040-2059,2.84,5.27,11.14
Peru,SSP5-8.5,2080-2099,10.43,24.56,40.60
Philippines,SSP5-8.5,1986-2005,0.65,0.78,0.87
Philippines,SSP5-8.5,2020-2039,1.34,1.80,2.69
Philippines,SSP5-8.5,2040-2059,1.79,3.63,6.63
Philippines,SSP5-8.5,2080-2099,6.04,14.88,33.47
Palau,SSP5-8.5,1986-2005,0.00,0.00,0.00
Palau,SSP5-8.5,2020-2039,0.00,0.00,0.00
Palau,SSP5-8.5,2040-2059,0.00,0.00,0.00
Palau,SSP5-8.5,2080-2099,0.00,0.00,0.00
Papua New Guinea,SSP5-8.5,1986-2005,0.04,0.06,0.09
Papua New Guinea,SSP5-8.5,2020-2039,0.14,0.22,0.50
Papua New Guinea,SSP5-8.5,2040-2059,0.29,0.63,2.43
Papua New Guinea,SSP5-8.5,2080-2099,1.62,6.75,13.63
Poland,SSP5-8.5,1986-2005,0.03,0.09,0.17
Poland,SSP5-8.5,2020-2039,0.12,0.66,1.63
Poland,SSP5-8.5,2040-2059,0.60,1.70,3.06
Poland,SSP5-8.5,2080-2099,2.97,8.42,16.36
Puerto Rico,SSP5-8.5,1986-2005,0.00,0.00,0.00
Puerto Rico,SSP5-8.5,2020-2039,0.00,0.00,0.00
Puerto Rico,SSP5-8.5,2040-2059,0.00,0.00,0.01
Puerto Rico,SSP5-8.5,2080-2099,0.00,0.11,6.42
"Korea, Democratic People's Republic of",SSP5-8.5,1986-2005,0.00,0.01,0.03
"Korea, Democratic People's Republic of",SSP5-8.5,2020-2039,0.05,0.14,0.71
"Korea, Democratic People's Republic of",SSP5-8.5,2040-2059,0.10,0.55,2.16
"Korea, Democratic People's Republic of",SSP5-8.5,2080-2099,1.23,6.13,18.90
Portugal,SSP5-8.5,1986-2005,2.65,3.68,4.70
Portugal,SSP5-8.5,2020-2039,4.76,7.28,8.48
Portugal,SSP5-8.5,2040-2059,7.86,10.86,14.23
Portugal,SSP5-8.5,2080-2099,15.83,28.17,37.82
Paraguay,SSP5-8.5,1986-2005,22.41,26.57,37.02
Paraguay,SSP5-8.5,2020-2039,39.49,49.84,67.57
Paraguay,SSP5-8.5,2040-2059,53.57,73.32,103.78
Paraguay,SSP5-8.5,2080-2099,92.01,130.14,201.09
"Palestine, State of",SSP5-8.5,1986-2005,10.96,12.74,15.04
"Palestine, State of",SSP5-8.5,2020-2039,21.31,30.79,38.39
"Palestine, State of",SSP5-8.5,2040-2059,38.00,52.53,67.54
"Palestine, State of",SSP5-8.5,2080-2099,68.94,103.56,128.59
French Polynesia,SSP5-8.5,1986-2005,0.00,0.00,0.00
French Polynesia,SSP5-8.5,2020-2039,0.00,0.00,0.00
French Polynesia,SSP5-8.5,2040-2059,0.00,0.00,0.00
French Polynesia,SSP5-8.5,2080-2099,0.00,0.00,0.00
Qatar,SSP5-8.5,1986-2005,111.00,114.83,118.38
Qatar,SSP5-8.5,2020-2039,128.59,143.94,155.63
Qatar,SSP5-8.5,2040-2059,147.74,162.61,175.73
Qatar,SSP5-8.5,2080-2099,174.29,197.55,210.31
Réunion,SSP5-8.5,1986-2005,0.00,0.00,0.00
Réunion,SSP5-8.5,2020-2039,0.00,0.00,0.00
Réunion,SSP5-8.5,2040-2059,0.00,0.00,0.00
Réunion,SSP5-8.5,2080-2099,0.00,0.00,0.00
Romania,SSP5-8.5,1986-2005,1.17,1.66,2.26
Romania,SSP5-8.5,2020-2039,3.00,5.77,9.82
Romania,SSP5-8.5,2040-2059,6.52,11.67,17.53
Romania,SSP5-8.5,2080-2099,15.27,33.13,52.08
Russian Federation,SSP5-8.5,1986-2005,0.74,0.98,1.33
Russian Federation,SSP5-8.5,2020-2039,2.11,2.85,4.92
Russian Federation,SSP5-8.5,2040-2059,3.05,5.04,8.86
Russian Federation,SSP5-8.5,2080-2099,6.75,13.60,28.33
Rwanda,SSP5-8.5,1986-2005,0.00,0.00,0.01
Rwanda,SSP5-8.5,2020-2039,0.00,0.00,0.03
Rwanda,SSP5-8.5,2040-2059,0.00,0.01,0.13
Rwanda,SSP5-8.5,2080-2099,0.07,0.53,6.50
Saudi Arabia,SSP5-8.5,1986-2005,128.42,130.46,132.36
Saudi Arabia,SSP5-8.5,2020-2039,144.12,153.48,161.05
Saudi Arabia,SSP5-8.5,2040-2059,157.93,169.69,183.43
Saudi Arabia,SSP5-8.5,2080-2099,185.52,208.12,233.90
Sudan,SSP5-8.5,1986-2005,176.39,179.49,182.75
Sudan,SSP5-8.5,2020-2039,189.27,202.99,216.89
Sudan,SSP5-8.5,2040-2059,203.74,222.65,250.35
Sudan,SSP5-8.5,2080-2099,239.41,269.45,309.72
Senegal,SSP5-8.5,1986-2005,126.10,130.03,133.33
Senegal,SSP5-8.5,2020-2039,150.65,158.87,173.03
Senegal,SSP5-8.5,2040-2059,175.70,187.94,213.63
Senegal,SSP5-8.5,2080-2099,218.42,253.29,289.69
Singapore,SSP5-8.5,1986-2005,0.00,0.00,0.00
Singapore,SSP5-8.5,2020-2039,0.00,0.00,0.00
Singapore,SSP5-8.5,2040-2059,0.00,0.00,0.00
Singapore,SSP5-8.5,2080-2099,0.00,0.01,14.90
South Georgia and the South Sandwich Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
South Georgia and the South Sandwich Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
South Georgia and the South Sandwich Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
South Georgia and the South Sandwich Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,1986-2005,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,2020-2039,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,2040-2059,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,2080-2099,0.00,0.00,0.00
Solomon Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Solomon Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Solomon Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Solomon Islands,SSP5-8.5,2080-2099,0.00,0.00,0.02
Sierra Leone,SSP5-8.5,1986-2005,10.19,13.42,20.77
Sierra Leone,SSP5-8.5,2020-2039,11.98,24.57,35.92
Sierra Leone,SSP5-8.5,2040-2059,13.98,37.83,66.59
Sierra Leone,SSP5-8.5,2080-2099,38.97,77.65,150.25
El Salvador,SSP5-8.5,1986-2005,5.62,7.40,9.77
El Salvador,SSP5-8.5,2020-2039,14.07,18.30,28.69
El Salvador,SSP5-8.5,2040-2059,24.28,42.95,74.39
El Salvador,SSP5-8.5,2080-2099,77.00,139.90,235.28
San Marino,SSP5-8.5,1986-2005,0.00,0.05,0.24
San Marino,SSP5-8.5,2020-2039,0.31,1.76,12.81
San Marino,SSP5-8.5,2040-2059,1.98,6.46,16.75
San Marino,SSP5-8.5,2080-2099,12.61,41.38,62.23
Somalia,SSP5-8.5,1986-2005,41.99,47.49,51.42
Somalia,SSP5-8.5,2020-2039,66.86,76.29,89.68
Somalia,SSP5-8.5,2040-2059,89.02,108.86,141.29
Somalia,SSP5-8.5,2080-2099,128.51,188.63,240.15
Saint Pierre and Miquelon,SSP5-8.5,1986-2005,0.00,0.00,0.00
Saint Pierre and Miquelon,SSP5-8.5,2020-2039,0.00,0.00,0.00
Saint Pierre and Miquelon,SSP5-8.5,2040-2059,0.00,0.00,0.00
Saint Pierre and Miquelon,SSP5-8.5,2080-2099,0.00,0.00,0.00
Serbia,SSP5-8.5,1986-2005,1.96,3.40,4.43
Serbia,SSP5-8.5,2020-2039,4.93,9.45,17.07
Serbia,SSP5-8.5,2040-2059,12.31,18.14,25.39
Serbia,SSP5-8.5,2080-2099,23.12,45.17,66.10
South Sudan,SSP5-8.5,1986-2005,106.57,112.56,116.86
South Sudan,SSP5-8.5,2020-2039,111.03,130.22,143.23
South Sudan,SSP5-8.5,2040-2059,119.31,146.34,178.68
South Sudan,SSP5-8.5,2080-2099,148.16,220.90,273.61
Sao Tome and Principe,SSP5-8.5,1986-2005,0.00,0.00,0.00
Sao Tome and Principe,SSP5-8.5,2020-2039,0.00,0.00,0.00
Sao Tome and Principe,SSP5-8.5,2040-2059,0.00,0.00,0.00
Sao Tome and Principe,SSP5-8.5,2080-2099,0.00,0.00,0.00
Suriname,SSP5-8.5,1986-2005,1.05,2.50,3.17
Suriname,SSP5-8.5,2020-2039,4.49,6.83,20.31
Suriname,SSP5-8.5,2040-2059,8.88,16.26,44.14
Suriname,SSP5-8.5,2080-2099,25.47,87.07,183.89
Slovakia,SSP5-8.5,1986-2005,0.38,0.74,0.89
Slovakia,SSP5-8.5,2020-2039,1.20,2.57,5.20
Slovakia,SSP5-8.5,2040-2059,1.75,5.13,8.55
Slovakia,SSP5-8.5,2080-2099,5.60,19.11,31.59
Slovenia,SSP5-8.5,1986-2005,0.05,0.41,0.58
Slovenia,SSP5-8.5,2020-2039,0.74,1.63,5.34
Slovenia,SSP5-8.5,2040-2059,1.79,3.90,8.22
Slovenia,SSP5-8.5,2080-2099,6.59,19.91,34.30
Sweden,SSP5-8.5,1986-2005,0.00,0.00,0.01
Sweden,SSP5-8.5,2020-2039,0.00,0.00,0.07
Sweden,SSP5-8.5,2040-2059,0.00,0.01,0.10
Sweden,SSP5-8.5,2080-2099,0.01,0.25,1.46
Eswatini,SSP5-8.5,1986-2005,3.98,5.30,6.05
Eswatini,SSP5-8.5,2020-2039,7.52,9.35,14.32
Eswatini,SSP5-8.5,2040-2059,12.25,17.70,28.80
Eswatini,SSP5-8.5,2080-2099,23.02,47.34,78.77
Sint Maarten (Dutch part),SSP5-8.5,1986-2005,0.00,0.00,0.00
Sint Maarten (Dutch part),SSP5-8.5,2020-2039,0.00,0.00,0.00
Sint Maarten (Dutch part),SSP5-8.5,2040-2059,0.00,0.00,0.00
Sint Maarten (Dutch part),SSP5-8.5,2080-2099,0.00,0.00,0.00
Seychelles,SSP5-8.5,1986-2005,0.00,0.00,0.00
Seychelles,SSP5-8.5,2020-2039,0.00,0.00,0.00
Seychelles,SSP5-8.5,2040-2059,0.00,0.00,0.00
Seychelles,SSP5-8.5,2080-2099,0.00,0.00,0.00
Syrian Arab Republic,SSP5-8.5,1986-2005,45.38,46.78,49.94
Syrian Arab Republic,SSP5-8.5,2020-2039,57.16,70.31,79.74
Syrian Arab Republic,SSP5-8.5,2040-2059,75.30,89.10,97.76
Syrian Arab Republic,SSP5-8.5,2080-2099,99.89,126.32,137.30
Turks and Caicos Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Turks and Caicos Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Turks and Caicos Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Turks and Caicos Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
Chad,SSP5-8.5,1986-2005,163.91,168.35,175.07
Chad,SSP5-8.5,2020-2039,166.42,187.13,207.85
Chad,SSP5-8.5,2040-2059,182.37,203.03,236.90
Chad,SSP5-8.5,2080-2099,205.01,251.10,301.54
Togo,SSP5-8.5,1986-2005,45.79,50.19,59.60
Togo,SSP5-8.5,2020-2039,43.72,69.95,87.45
Togo,SSP5-8.5,2040-2059,41.18,93.48,136.05
Togo,SSP5-8.5,2080-2099,71.99,155.93,238.18
Thailand,SSP5-8.5,1986-2005,29.94,34.86,40.53
Thailand,SSP5-8.5,2020-2039,33.98,50.39,61.86
Thailand,SSP5-8.5,2040-2059,42.81,71.28,113.90
Thailand,SSP5-8.5,2080-2099,85.57,139.49,225.69
Tajikistan,SSP5-8.5,1986-2005,10.77,11.57,13.01
Tajikistan,SSP5-8.5,2020-2039,15.92,18.80,22.58
Tajikistan,SSP5-8.5,2040-2059,21.21,25.55,31.72
Tajikistan,SSP5-8.5,2080-2099,34.92,44.21,61.23
Tokelau,SSP5-8.5,1986-2005,0.00,0.00,0.00
Tokelau,SSP5-8.5,2020-2039,0.00,0.00,0.00
Tokelau,SSP5-8.5,2040-2059,0.00,0.00,0.00
Tokelau,SSP5-8.5,2080-2099,0.00,0.00,0.00
Turkmenistan,SSP5-8.5,1986-2005,56.50,58.65,63.29
Turkmenistan,SSP5-8.5,2020-2039,72.22,81.41,88.97
Turkmenistan,SSP5-8.5,2040-2059,85.23,94.30,107.53
Turkmenistan,SSP5-8.5,2080-2099,109.74,125.17,142.65
Timor-Leste,SSP5-8.5,1986-2005,0.00,0.00,0.00
Timor-Leste,SSP5-8.5,2020-2039,0.00,0.00,0.00
Timor-Leste,SSP5-8.5,2040-2059,0.00,0.01,0.06
Timor-Leste,SSP5-8.5,2080-2099,0.09,0.56,3.67
Tonga,SSP5-8.5,1986-2005,0.00,0.00,0.00
Tonga,SSP5-8.5,2020-2039,0.00,0.00,0.00
Tonga,SSP5-8.5,2040-2059,0.00,0.00,0.00
Tonga,SSP5-8.5,2080-2099,0.00,0.00,0.00
Trinidad and Tobago,SSP5-8.5,1986-2005,0.00,0.00,0.00
Trinidad and Tobago,SSP5-8.5,2020-2039,0.00,0.00,0.00
Trinidad and Tobago,SSP5-8.5,2040-2059,0.00,0.00,0.00
Trinidad and Tobago,SSP5-8.5,2080-2099,0.00,0.28,3.27
Tunisia,SSP5-8.5,1986-2005,29.54,31.85,34.11
Tunisia,SSP5-8.5,2020-2039,41.31,47.76,56.49
Tunisia,SSP5-8.5,2040-2059,49.94,61.99,71.75
Tunisia,SSP5-8.5,2080-2099,71.13,96.52,118.52
Türkiye,SSP5-8.5,1986-2005,8.18,8.82,10.59
Türkiye,SSP5-8.5,2020-2039,13.26,17.24,21.62
Türkiye,SSP5-8.5,2040-2059,19.80,25.91,35.00
Türkiye,SSP5-8.5,2080-2099,34.55,51.60,75.98
Tuvalu,SSP5-8.5,1986-2005,0.00,0.00,0.00
Tuvalu,SSP5-8.5,2020-2039,0.00,0.00,0.00
Tuvalu,SSP5-8.5,2040-2059,0.00,0.00,0.00
Tuvalu,SSP5-8.5,2080-2099,0.00,0.00,0.00
"Taiwan, Province of China",SSP5-8.5,1986-2005,0.00,0.00,0.01
"Taiwan, Province of China",SSP5-8.5,2020-2039,0.01,0.05,0.12
"Taiwan, Province of China",SSP5-8.5,2040-2059,0.08,0.19,0.93
"Taiwan, Province of China",SSP5-8.5,2080-2099,0.62,3.63,28.81
"Tanzania, United Republic of",SSP5-8.5,1986-2005,0.56,0.64,0.75
"Tanzania, United Republic of",SSP5-8.5,2020-2039,1.35,1.83,5.30
"Tanzania, United Republic of",SSP5-8.5,2040-2059,2.75,5.73,14.52
"Tanzania, United Republic of",SSP5-8.5,2080-2099,8.01,26.14,66.70
Uganda,SSP5-8.5,1986-2005,4.05,5.20,6.05
Uganda,SSP5-8.5,2020-2039,6.47,8.92,11.67
Uganda,SSP5-8.5,2040-2059,7.26,13.36,23.78
Uganda,SSP5-8.5,2080-2099,13.92,32.47,78.42
Ukraine,SSP5-8.5,1986-2005,0.55,1.04,1.80
Ukraine,SSP5-8.5,2020-2039,1.94,3.99,7.90
Ukraine,SSP5-8.5,2040-2059,3.97,7.60,14.35
Ukraine,SSP5-8.5,2080-2099,10.17,24.25,45.46
United States Minor Outlying Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
United States Minor Outlying Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
United States Minor Outlying Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
United States Minor Outlying Islands,SSP5-8.5,2080-2099,0.00,0.00,0.03
Uruguay,SSP5-8.5,1986-2005,2.48,3.22,4.28
Uruguay,SSP5-8.5,2020-2039,4.11,5.65,7.96
Uruguay,SSP5-8.5,2040-2059,6.00,8.43,12.84
Uruguay,SSP5-8.5,2080-2099,11.22,18.95,35.62
United States,SSP5-8.5,1986-2005,7.83,8.65,9.54
United States,SSP5-8.5,2020-2039,12.21,15.78,19.39
United States,SSP5-8.5,2040-2059,16.34,22.54,32.64
United States,SSP5-8.5,2080-2099,31.60,49.86,77.48
Uzbekistan,SSP5-8.5,1986-2005,31.92,35.06,38.58
Uzbekistan,SSP5-8.5,2020-2039,46.64,54.56,59.15
Uzbekistan,SSP5-8.5,2040-2059,58.16,67.54,77.66
Uzbekistan,SSP5-8.5,2080-2099,82.03,98.39,116.53
Holy See (Vatican City State),SSP5-8.5,1986-2005,0.00,0.00,0.14
Holy See (Vatican City State),SSP5-8.5,2020-2039,0.00,0.51,3.97
Holy See (Vatican City State),SSP5-8.5,2040-2059,0.47,2.93,9.65
Holy See (Vatican City State),SSP5-8.5,2080-2099,6.02,34.10,63.50
Saint Vincent and the Grenadines,SSP5-8.5,1986-2005,0.00,0.00,0.00
Saint Vincent and the Grenadines,SSP5-8.5,2020-2039,0.00,0.00,0.00
Saint Vincent and the Grenadines,SSP5-8.5,2040-2059,0.00,0.00,0.00
Saint Vincent and the Grenadines,SSP5-8.5,2080-2099,0.00,0.00,0.01
"Venezuela, Bolivarian Republic of",SSP5-8.5,1986-2005,9.91,11.68,13.78
"Venezuela, Bolivarian Republic of",SSP5-8.5,2020-2039,20.36,27.76,39.85
"Venezuela, Bolivarian Republic of",SSP5-8.5,2040-2059,32.14,50.18,74.05
