country,ssp_range,year_range,p0.05,p0.50,p0.95
Macao,SSP5-8.5,2040-2059,0.00,0.00,0.00
Macao,SSP5-8.5,2080-2099,0.00,0.00,0.00
Saint Martin (French part),SSP5-8.5,1986-2005,0.00,0.00,0.00
Saint Martin (French part),SSP5-8.5,2020-2039,0.00,0.00,0.00
Saint Martin (French part),SSP5-8.5,2040-2059,0.00,0.00,0.00
Saint Martin (French part),SSP5-8.5,2080-2099,0.00,0.00,0.00
Morocco,SSP5-8.5,1986-2005,2.83,3.35,3.67
Morocco,SSP5-8.5,2020-2039,1.21,2.01,2.73
Morocco,SSP5-8.5,2040-2059,0.70,1.28,1.94
Morocco,SSP5-8.5,2080-2099,0.10,0.35,0.92
Monaco,SSP5-8.5,1986-2005,3.55,3.90,4.94
Monaco,SSP5-8.5,2020-2039,1.55,2.30,3.22
Monaco,SSP5-8.5,2040-2059,0.93,1.63,2.57
Monaco,SSP5-8.5,2080-2099,0.18,0.65,1.09
"Moldova, Republic of",SSP5-8.5,1986-2005,95.83,107.79,113.83
"Moldova, Republic of",SSP5-8.5,2020-2039,66.56,83.96,95.38
"Moldova, Republic of",SSP5-8.5,2040-2059,48.16,72.26,83.74
"Moldova, Republic of",SSP5-8.5,2080-2099,19.12,43.26,61.50
Madagascar,SSP5-8.5,1986-2005,0.00,0.00,0.01
Madagascar,SSP5-8.5,2020-2039,0.00,0.00,0.00
Madagascar,SSP5-8.5,2040-2059,0.00,0.00,0.00
Madagascar,SSP5-8.5,2080-2099,0.00,0.00,0.00
Maldives,SSP5-8.5,1986-2005,0.00,0.00,0.00
Maldives,SSP5-8.5,2020-2039,0.00,0.00,0.00
Maldives,SSP5-8.5,2040-2059,0.00,0.00,0.00
Maldives,SSP5-8.5,2080-2099,0.00,0.00,0.00
Mexico,SSP5-8.5,1986-2005,1.94,2.22,2.67
Mexico,SSP5-8.5,2020-2039,0.99,1.40,1.88
Mexico,SSP5-8.5,2040-2059,0.59,0.92,1.43
Mexico,SSP5-8.5,2080-2099,0.09,0.30,0.74
Marshall Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Marshall Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Marshall Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Marshall Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
North Macedonia,SSP5-8.5,1986-2005,88.62,96.85,103.50
North Macedonia,SSP5-8.5,2020-2039,69.85,78.52,86.04
North Macedonia,SSP5-8.5,2040-2059,50.53,67.98,81.90
North Macedonia,SSP5-8.5,2080-2099,18.40,44.60,59.04
Mali,SSP5-8.5,1986-2005,0.00,0.00,0.00
Mali,SSP5-8.5,2020-2039,0.00,0.00,0.00
Mali,SSP5-8.5,2040-2059,0.00,0.00,0.00
Mali,SSP5-8.5,2080-2099,0.00,0.00,0.00
Malta,SSP5-8.5,1986-2005,0.00,0.00,0.00
Malta,SSP5-8.5,2020-2039,0.00,0.00,0.00
Malta,SSP5-8.5,2040-2059,0.00,0.00,0.00
Malta,SSP5-8.5,2080-2099,0.00,0.00,0.00
Myanmar,SSP5-8.5,1986-2005,0.18,0.21,0.24
Myanmar,SSP5-8.5,2020-2039,0.13,0.15,0.17
Myanmar,SSP5-8.5,2040-2059,0.09,0.11,0.13
Myanmar,SSP5-8.5,2080-2099,0.02,0.05,0.07
Montenegro,SSP5-8.5,1986-2005,76.83,83.24,86.07
Montenegro,SSP5-8.5,2020-2039,60.70,67.67,72.51
Montenegro,SSP5-8.5,2040-2059,48.70,60.83,68.07
Montenegro,SSP5-8.5,2080-2099,22.38,41.67,52.11
Mongolia,SSP5-8.5,1986-2005,215.47,217.70,221.16
Mongolia,SSP5-8.5,2020-2039,200.93,206.42,211.01
Mongolia,SSP5-8.5,2040-2059,188.77,198.37,204.29
Mongolia,SSP5-8.5,2080-2099,160.02,180.86,190.80
Northern Mariana Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Northern Mariana Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Northern Mariana Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Northern Mariana Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
Mozambique,SSP5-8.5,1986-2005,0.00,0.00,0.00
Mozambique,SSP5-8.5,2020-2039,0.00,0.00,0.00
Mozambique,SSP5-8.5,2040-2059,0.00,0.00,0.00
Mozambique,SSP5-8.5,2080-2099,0.00,0.00,0.00
Mauritania,SSP5-8.5,1986-2005,0.00,0.00,0.00
Mauritania,SSP5-8.5,2020-2039,0.00,0.00,0.00
Mauritania,SSP5-8.5,2040-2059,0.00,0.00,0.00
Mauritania,SSP5-8.5,2080-2099,0.00,0.00,0.00
Montserrat,SSP5-8.5,1986-2005,0.00,0.00,0.00
Montserrat,SSP5-8.5,2020-2039,0.00,0.00,0.00
Montserrat,SSP5-8.5,2040-2059,0.00,0.00,0.00
Montserrat,SSP5-8.5,2080-2099,0.00,0.00,0.00
Martinique,SSP5-8.5,1986-2005,0.00,0.00,0.00
Martinique,SSP5-8.5,2020-2039,0.00,0.00,0.00
Martinique,SSP5-8.5,2040-2059,0.00,0.00,0.00
Martinique,SSP5-8.5,2080-2099,0.00,0.00,0.00
Mauritius,SSP5-8.5,1986-2005,0.00,0.00,0.00
Mauritius,SSP5-8.5,2020-2039,0.00,0.00,0.00
Mauritius,SSP5-8.5,2040-2059,0.00,0.00,0.00
Mauritius,SSP5-8.5,2080-2099,0.00,0.00,0.00
Malawi,SSP5-8.5,1986-2005,0.00,0.00,0.00
Malawi,SSP5-8.5,2020-2039,0.00,0.00,0.00
Malawi,SSP5-8.5,2040-2059,0.00,0.00,0.00
Malawi,SSP5-8.5,2080-2099,0.00,0.00,0.00
Malaysia,SSP5-8.5,1986-2005,0.00,0.00,0.00
Malaysia,SSP5-8.5,2020-2039,0.00,0.00,0.00
Malaysia,SSP5-8.5,2040-2059,0.00,0.00,0.00
Malaysia,SSP5-8.5,2080-2099,0.00,0.00,0.00
Mayotte,SSP5-8.5,1986-2005,0.00,0.00,0.00
Mayotte,SSP5-8.5,2020-2039,0.00,0.00,0.00
Mayotte,SSP5-8.5,2040-2059,0.00,0.00,0.00
Mayotte,SSP5-8.5,2080-2099,0.00,0.00,0.00
Namibia,SSP5-8.5,1986-2005,0.74,0.91,1.26
Namibia,SSP5-8.5,2020-2039,0.23,0.54,0.77
Namibia,SSP5-8.5,2040-2059,0.09,0.24,0.46
Namibia,SSP5-8.5,2080-2099,0.00,0.05,0.10
New Caledonia,SSP5-8.5,1986-2005,0.00,0.00,0.00
New Caledonia,SSP5-8.5,2020-2039,0.00,0.00,0.00
New Caledonia,SSP5-8.5,2040-2059,0.00,0.00,0.00
New Caledonia,SSP5-8.5,2080-2099,0.00,0.00,0.00
Niger,SSP5-8.5,1986-2005,0.00,0.00,0.01
Niger,SSP5-8.5,2020-2039,0.00,0.00,0.00
Niger,SSP5-8.5,2040-2059,0.00,0.00,0.00
Niger,SSP5-8.5,2080-2099,0.00,0.00,0.00
Norfolk Island,SSP5-8.5,1986-2005,0.00,0.00,0.00
Norfolk Island,SSP5-8.5,2020-2039,0.00,0.00,0.00
Norfolk Island,SSP5-8.5,2040-2059,0.00,0.00,0.00
Norfolk Island,SSP5-8.5,2080-2099,0.00,0.00,0.00
Nigeria,SSP5-8.5,1986-2005,0.00,0.00,0.00
Nigeria,SSP5-8.5,2020-2039,0.00,0.00,0.00
Nigeria,SSP5-8.5,2040-2059,0.00,0.00,0.00
Nigeria,SSP5-8.5,2080-2099,0.00,0.00,0.00
Nicaragua,SSP5-8.5,1986-2005,0.00,0.00,0.00
Nicaragua,SSP5-8.5,2020-2039,0.00,0.00,0.00
Nicaragua,SSP5-8.5,2040-2059,0.00,0.00,0.00
Nicaragua,SSP5-8.5,2080-2099,0.00,0.00,0.00
Niue,SSP5-8.5,1986-2005,0.00,0.00,0.00
Niue,SSP5-8.5,2020-2039,0.00,0.00,0.00
Niue,SSP5-8.5,2040-2059,0.00,0.00,0.00
Niue,SSP5-8.5,2080-2099,0.00,0.00,0.00
Netherlands,SSP5-8.5,1986-2005,28.96,34.58,41.46
Netherlands,SSP5-8.5,2020-2039,18.31,24.86,31.44
Netherlands,SSP5-8.5,2040-2059,9.44,20.19,25.54
Netherlands,SSP5-8.5,2080-2099,2.09,8.51,15.66
Norway,SSP5-8.5,1986-2005,144.81,153.11,165.09
Norway,SSP5-8.5,2020-2039,112.27,125.75,149.12
Norway,SSP5-8.5,2040-2059,87.67,111.58,135.53
Norway,SSP5-8.5,2080-2099,44.03,70.80,105.08
Nepal,SSP5-8.5,1986-2005,21.57,22.73,24.13
Nepal,SSP5-8.5,2020-2039,18.25,19.33,20.07
Nepal,SSP5-8.5,2040-2059,14.73,16.85,18.05
Nepal,SSP5-8.5,2080-2099,8.72,11.04,13.51
Nauru,SSP5-8.5,1986-2005,0.00,0.00,0.00
Nauru,SSP5-8.5,2020-2039,0.00,0.00,0.00
Nauru,SSP5-8.5,2040-2059,0.00,0.00,0.00
Nauru,SSP5-8.5,2080-2099,0.00,0.00,0.00
New Zealand,SSP5-8.5,1986-2005,4.75,5.40,6.25
New Zealand,SSP5-8.5,2020-2039,3.05,3.89,4.93
New Zealand,SSP5-8.5,2040-2059,2.08,2.85,3.65
New Zealand,SSP5-8.5,2080-2099,0.63,1.25,1.80
Oman,SSP5-8.5,1986-2005,0.00,0.00,0.00
Oman,SSP5-8.5,2020-2039,0.00,0.00,0.00
Oman,SSP5-8.5,2040-2059,0.00,0.00,0.00
Oman,SSP5-8.5,2080-2099,0.00,0.00,0.00
Pakistan,SSP5-8.5,1986-2005,69.55,70.06,71.90
Pakistan,SSP5-8.5,2020-2039,61.08,62.84,65.27
Pakistan,SSP5-8.5,2040-2059,54.52,58.34,60.97
Pakistan,SSP5-8.5,2080-2099,41.32,48.07,52.39
Panama,SSP5-8.5,1986-2005,0.00,0.00,0.00
Panama,SSP5-8.5,2020-2039,0.00,0.00,0.00
Panama,SSP5-8.5,2040-2059,0.00,0.00,0.00
Panama,SSP5-8.5,2080-2099,0.00,0.00,0.00
Pitcairn,SSP5-8.5,1986-2005,0.00,0.00,0.00
Pitcairn,SSP5-8.5,2020-2039,0.00,0.00,0.00
Pitcairn,SSP5-8.5,2040-2059,0.00,0.00,0.00
Pitcairn,SSP5-8.5,2080-2099,0.00,0.00,0.00
Peru,SSP5-8.5,1986-2005,18.79,20.28,21.79
Peru,SSP5-8.5,2020-2039,11.25,13.38,15.53
Peru,SSP5-8.5,2040-2059,6.62,9.18,11.53
Peru,SSP5-8.5,2080-2099,1.05,2.90,6.55
Philippines,SSP5-8.5,1986-2005,0.00,0.00,0.00
Philippines,SSP5-8.5,2020-2039,0.00,0.00,0.00
Philippines,SSP5-8.5,2040-2059,0.00,0.00,0.00
Philippines,SSP5-8.5,2080-2099,0.00,0.00,0.00
Palau,SSP5-8.5,1986-2005,0.00,0.00,0.00
Palau,SSP5-8.5,2020-2039,0.00,0.00,0.00
Palau,SSP5-8.5,2040-2059,0.00,0.00,0.00
Palau,SSP5-8.5,2080-2099,0.00,0.00,0.00
Papua New Guinea,SSP5-8.5,1986-2005,0.00,0.00,0.00
Papua New Guinea,SSP5-8.5,2020-2039,0.00,0.00,0.00
Papua New Guinea,SSP5-8.5,2040-2059,0.00,0.00,0.00
Papua New Guinea,SSP5-8.5,2080-2099,0.00,0.00,0.00
Poland,SSP5-8.5,1986-2005,91.80,102.94,109.92
Poland,SSP5-8.5,2020-2039,57.75,81.00,95.10
Poland,SSP5-8.5,2040-2059,38.91,69.00,85.21
Poland,SSP5-8.5,2080-2099,14.29,38.29,62.92
Puerto Rico,SSP5-8.5,1986-2005,0.00,0.00,0.00
Puerto Rico,SSP5-8.5,2020-2039,0.00,0.00,0.00
Puerto Rico,SSP5-8.5,2040-2059,0.00,0.00,0.00
Puerto Rico,SSP5-8.5,2080-2099,0.00,0.00,0.00
"Korea, Democratic People's Republic of",SSP5-8.5,1986-2005,138.70,140.49,144.44
"Korea, Democratic People's Republic of",SSP5-8.5,2020-2039,120.55,127.84,135.07
"Korea, Democratic People's Republic of",SSP5-8.5,2040-2059,103.51,117.26,127.27
"Korea, Democratic People's Republic of",SSP5-8.5,2080-2099,68.40,91.33,108.54
Portugal,SSP5-8.5,1986-2005,6.24,7.06,8.34
Portugal,SSP5-8.5,2020-2039,3.29,4.49,6.96
Portugal,SSP5-8.5,2040-2059,1.38,3.13,5.11
Portugal,SSP5-8.5,2080-2099,0.06,0.91,2.17
Paraguay,SSP5-8.5,1986-2005,0.03,0.23,0.55
Paraguay,SSP5-8.5,2020-2039,0.01,0.13,0.25
Paraguay,SSP5-8.5,2040-2059,0.00,0.04,0.27
Paraguay,SSP5-8.5,2080-2099,0.00,0.00,0.04
"Palestine, State of",SSP5-8.5,1986-2005,0.00,0.05,0.17
"Palestine, State of",SSP5-8.5,2020-2039,0.00,0.00,0.11
"Palestine, State of",SSP5-8.5,2040-2059,0.00,0.00,0.06
"Palestine, State of",SSP5-8.5,2080-2099,0.00,0.00,0.04
French Polynesia,SSP5-8.5,1986-2005,0.00,0.00,0.00
French Polynesia,SSP5-8.5,2020-2039,0.00,0.00,0.00
French Polynesia,SSP5-8.5,2040-2059,0.00,0.00,0.00
French Polynesia,SSP5-8.5,2080-2099,0.00,0.00,0.00
Qatar,SSP5-8.5,1986-2005,0.00,0.00,0.00
Qatar,SSP5-8.5,2020-2039,0.00,0.00,0.00
Qatar,SSP5-8.5,2040-2059,0.00,0.00,0.00
Qatar,SSP5-8.5,2080-2099,0.00,0.00,0.00
Réunion,SSP5-8.5,1986-2005,0.00,0.00,0.00
Réunion,SSP5-8.5,2020-2039,0.00,0.00,0.00
Réunion,SSP5-8.5,2040-2059,0.00,0.00,0.00
Réunion,SSP5-8.5,2080-2099,0.00,0.00,0.00
Romania,SSP5-8.5,1986-2005,99.32,108.19,114.05
Romania,SSP5-8.5,2020-2039,71.43,86.39,96.29
Romania,SSP5-8.5,2040-2059,51.77,75.37,87.20
Romania,SSP5-8.5,2080-2099,20.24,50.90,64.51
Russian Federation,SSP5-8.5,1986-2005,170.05,175.58,182.15
Russian Federation,SSP5-8.5,2020-2039,144.34,156.18,163.49
Russian Federation,SSP5-8.5,2040-2059,123.43,142.12,153.60
Russian Federation,SSP5-8.5,2080-2099,83.35,110.17,128.94
Rwanda,SSP5-8.5,1986-2005,0.00,0.00,0.00
Rwanda,SSP5-8.5,2020-2039,0.00,0.00,0.00
Rwanda,SSP5-8.5,2040-2059,0.00,0.00,0.00
Rwanda,SSP5-8.5,2080-2099,0.00,0.00,0.00
Saudi Arabia,SSP5-8.5,1986-2005,0.92,1.65,2.40
Saudi Arabia,SSP5-8.5,2020-2039,0.48,0.75,1.27
Saudi Arabia,SSP5-8.5,2040-2059,0.23,0.47,0.93
Saudi Arabia,SSP5-8.5,2080-2099,0.02,0.11,0.40
Sudan,SSP5-8.5,1986-2005,0.00,0.00,0.01
Sudan,SSP5-8.5,2020-2039,0.00,0.00,0.00
Sudan,SSP5-8.5,2040-2059,0.00,0.00,0.00
Sudan,SSP5-8.5,2080-2099,0.00,0.00,0.00
Senegal,SSP5-8.5,1986-2005,0.00,0.00,0.00
Senegal,SSP5-8.5,2020-2039,0.00,0.00,0.00
Senegal,SSP5-8.5,2040-2059,0.00,0.00,0.00
Senegal,SSP5-8.5,2080-2099,0.00,0.00,0.00
Singapore,SSP5-8.5,1986-2005,0.00,0.00,0.00
Singapore,SSP5-8.5,2020-2039,0.00,0.00,0.00
Singapore,SSP5-8.5,2040-2059,0.00,0.00,0.00
Singapore,SSP5-8.5,2080-2099,0.00,0.00,0.00
South Georgia and the South Sandwich Islands,SSP5-8.5,1986-2005,275.67,288.64,311.81
South Georgia and the South Sandwich Islands,SSP5-8.5,2020-2039,238.02,274.24,286.81
South Georgia and the South Sandwich Islands,SSP5-8.5,2040-2059,228.92,258.52,283.48
South Georgia and the South Sandwich Islands,SSP5-8.5,2080-2099,138.40,222.62,241.72
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,1986-2005,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,2020-2039,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,2040-2059,0.00,0.00,0.00
"Saint Helena, Ascension and Tristan da Cunha",SSP5-8.5,2080-2099,0.00,0.00,0.00
Solomon Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Solomon Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Solomon Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Solomon Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
Sierra Leone,SSP5-8.5,1986-2005,0.00,0.00,0.00
Sierra Leone,SSP5-8.5,2020-2039,0.00,0.00,0.00
Sierra Leone,SSP5-8.5,2040-2059,0.00,0.00,0.00
Sierra Leone,SSP5-8.5,2080-2099,0.00,0.00,0.00
El Salvador,SSP5-8.5,1986-2005,0.00,0.00,0.00
El Salvador,SSP5-8.5,2020-2039,0.00,0.00,0.00
El Salvador,SSP5-8.5,2040-2059,0.00,0.00,0.00
El Salvador,SSP5-8.5,2080-2099,0.00,0.00,0.00
San Marino,SSP5-8.5,1986-2005,29.75,33.22,40.52
San Marino,SSP5-8.5,2020-2039,15.08,19.33,28.81
San Marino,SSP5-8.5,2040-2059,7.97,13.92,24.43
San Marino,SSP5-8.5,2080-2099,0.91,3.93,10.44
Somalia,SSP5-8.5,1986-2005,0.00,0.00,0.00
Somalia,SSP5-8.5,2020-2039,0.00,0.00,0.00
Somalia,SSP5-8.5,2040-2059,0.00,0.00,0.00
Somalia,SSP5-8.5,2080-2099,0.00,0.00,0.00
Saint Pierre and Miquelon,SSP5-8.5,1986-2005,99.06,104.44,111.57
Saint Pierre and Miquelon,SSP5-8.5,2020-2039,63.00,75.32,89.50
Saint Pierre and Miquelon,SSP5-8.5,2040-2059,38.95,53.49,80.39
Saint Pierre and Miquelon,SSP5-8.5,2080-2099,4.99,28.07,46.70
Serbia,SSP5-8.5,1986-2005,84.26,92.66,97.82
Serbia,SSP5-8.5,2020-2039,60.71,69.67,81.93
Serbia,SSP5-8.5,2040-2059,40.81,60.50,74.27
Serbia,SSP5-8.5,2080-2099,11.89,39.44,50.02
South Sudan,SSP5-8.5,1986-2005,0.00,0.00,0.00
South Sudan,SSP5-8.5,2020-2039,0.00,0.00,0.00
South Sudan,SSP5-8.5,2040-2059,0.00,0.00,0.00
South Sudan,SSP5-8.5,2080-2099,0.00,0.00,0.00
Sao Tome and Principe,SSP5-8.5,1986-2005,0.00,0.00,0.00
Sao Tome and Principe,SSP5-8.5,2020-2039,0.00,0.00,0.00
Sao Tome and Principe,SSP5-8.5,2040-2059,0.00,0.00,0.00
Sao Tome and Principe,SSP5-8.5,2080-2099,0.00,0.00,0.00
Suriname,SSP5-8.5,1986-2005,0.00,0.00,0.00
Suriname,SSP5-8.5,2020-2039,0.00,0.00,0.00
Suriname,SSP5-8.5,2040-2059,0.00,0.00,0.00
Suriname,SSP5-8.5,2080-2099,0.00,0.00,0.00
Slovakia,SSP5-8.5,1986-2005,103.53,112.53,118.22
Slovakia,SSP5-8.5,2020-2039,69.64,89.61,99.69
Slovakia,SSP5-8.5,2040-2059,48.17,77.63,89.94
Slovakia,SSP5-8.5,2080-2099,15.41,51.59,67.33
Slovenia,SSP5-8.5,1986-2005,82.86,90.44,95.45
Slovenia,SSP5-8.5,2020-2039,57.07,69.32,78.12
Slovenia,SSP5-8.5,2040-2059,39.83,60.17,71.89
Slovenia,SSP5-8.5,2080-2099,11.83,39.64,51.23
Sweden,SSP5-8.5,1986-2005,121.96,133.57,145.44
Sweden,SSP5-8.5,2020-2039,88.51,108.37,127.53
Sweden,SSP5-8.5,2040-2059,57.69,90.00,110.78
Sweden,SSP5-8.5,2080-2099,26.18,52.18,81.22
Eswatini,SSP5-8.5,1986-2005,0.01,0.03,0.13
Eswatini,SSP5-8.5,2020-2039,0.01,0.02,0.05
Eswatini,SSP5-8.5,2040-2059,0.00,0.00,0.02
Eswatini,SSP5-8.5,2080-2099,0.00,0.00,0.00
Sint Maarten (Dutch part),SSP5-8.5,1986-2005,0.00,0.00,0.00
Sint Maarten (Dutch part),SSP5-8.5,2020-2039,0.00,0.00,0.00
Sint Maarten (Dutch part),SSP5-8.5,2040-2059,0.00,0.00,0.00
Sint Maarten (Dutch part),SSP5-8.5,2080-2099,0.00,0.00,0.00
Seychelles,SSP5-8.5,1986-2005,0.00,0.00,0.00
Seychelles,SSP5-8.5,2020-2039,0.00,0.00,0.00
Seychelles,SSP5-8.5,2040-2059,0.00,0.00,0.00
Seychelles,SSP5-8.5,2080-2099,0.00,0.00,0.00
Syrian Arab Republic,SSP5-8.5,1986-2005,8.81,12.48,16.41
Syrian Arab Republic,SSP5-8.5,2020-2039,5.01,6.95,8.83
Syrian Arab Republic,SSP5-8.5,2040-2059,3.04,5.17,8.11
Syrian Arab Republic,SSP5-8.5,2080-2099,0.40,1.73,3.60
Turks and Caicos Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Turks and Caicos Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Turks and Caicos Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Turks and Caicos Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
Chad,SSP5-8.5,1986-2005,0.03,0.05,0.08
Chad,SSP5-8.5,2020-2039,0.01,0.01,0.04
Chad,SSP5-8.5,2040-2059,0.00,0.01,0.03
Chad,SSP5-8.5,2080-2099,0.00,0.00,0.00
Togo,SSP5-8.5,1986-2005,0.00,0.00,0.00
Togo,SSP5-8.5,2020-2039,0.00,0.00,0.00
Togo,SSP5-8.5,2040-2059,0.00,0.00,0.00
Togo,SSP5-8.5,2080-2099,0.00,0.00,0.00
Thailand,SSP5-8.5,1986-2005,0.00,0.00,0.00
Thailand,SSP5-8.5,2020-2039,0.00,0.00,0.00
Thailand,SSP5-8.5,2040-2059,0.00,0.00,0.00
Thailand,SSP5-8.5,2080-2099,0.00,0.00,0.00
Tajikistan,SSP5-8.5,1986-2005,156.72,159.01,162.76
Tajikistan,SSP5-8.5,2020-2039,133.56,141.52,148.01
Tajikistan,SSP5-8.5,2040-2059,114.13,129.96,136.12
Tajikistan,SSP5-8.5,2080-2099,76.89,105.63,114.58
Tokelau,SSP5-8.5,1986-2005,0.00,0.00,0.00
Tokelau,SSP5-8.5,2020-2039,0.00,0.00,0.00
Tokelau,SSP5-8.5,2040-2059,0.00,0.00,0.00
Tokelau,SSP5-8.5,2080-2099,0.00,0.00,0.00
Turkmenistan,SSP5-8.5,1986-2005,67.43,73.61,78.43
Turkmenistan,SSP5-8.5,2020-2039,48.14,59.90,69.23
Turkmenistan,SSP5-8.5,2040-2059,37.44,52.03,58.62
Turkmenistan,SSP5-8.5,2080-2099,17.17,35.04,41.12
Timor-Leste,SSP5-8.5,1986-2005,0.00,0.00,0.00
Timor-Leste,SSP5-8.5,2020-2039,0.00,0.00,0.00
Timor-Leste,SSP5-8.5,2040-2059,0.00,0.00,0.00
Timor-Leste,SSP5-8.5,2080-2099,0.00,0.00,0.00
Tonga,SSP5-8.5,1986-2005,0.00,0.00,0.00
Tonga,SSP5-8.5,2020-2039,0.00,0.00,0.00
Tonga,SSP5-8.5,2040-2059,0.00,0.00,0.00
Tonga,SSP5-8.5,2080-2099,0.00,0.00,0.00
Trinidad and Tobago,SSP5-8.5,1986-2005,0.00,0.00,0.00
Trinidad and Tobago,SSP5-8.5,2020-2039,0.00,0.00,0.00
Trinidad and Tobago,SSP5-8.5,2040-2059,0.00,0.00,0.00
Trinidad and Tobago,SSP5-8.5,2080-2099,0.00,0.00,0.00
Tunisia,SSP5-8.5,1986-2005,1.13,1.33,1.73
Tunisia,SSP5-8.5,2020-2039,0.31,0.58,0.81
Tunisia,SSP5-8.5,2040-2059,0.12,0.34,0.68
Tunisia,SSP5-8.5,2080-2099,0.00,0.04,0.23
Türkiye,SSP5-8.5,1986-2005,76.76,82.25,88.53
Türkiye,SSP5-8.5,2020-2039,61.90,67.54,72.71
Türkiye,SSP5-8.5,2040-2059,45.20,59.23,64.98
Türkiye,SSP5-8.5,2080-2099,20.48,42.67,50.64
Tuvalu,SSP5-8.5,1986-2005,0.00,0.00,0.00
Tuvalu,SSP5-8.5,2020-2039,0.00,0.00,0.00
Tuvalu,SSP5-8.5,2040-2059,0.00,0.00,0.00
Tuvalu,SSP5-8.5,2080-2099,0.00,0.00,0.00
"Taiwan, Province of China",SSP5-8.5,1986-2005,0.00,0.00,0.00
"Taiwan, Province of China",SSP5-8.5,2020-2039,0.00,0.00,0.00
"Taiwan, Province of China",SSP5-8.5,2040-2059,0.00,0.00,0.00
"Taiwan, Province of China",SSP5-8.5,2080-2099,0.00,0.00,0.00
"Tanzania, United Republic of",SSP5-8.5,1986-2005,0.00,0.00,0.00
"Tanzania, United Republic of",SSP5-8.5,2020-2039,0.00,0.00,0.00
"Tanzania, United Republic of",SSP5-8.5,2040-2059,0.00,0.00,0.00
"Tanzania, United Republic of",SSP5-8.5,2080-2099,0.00,0.00,0.00
Uganda,SSP5-8.5,1986-2005,0.00,0.00,0.00
Uganda,SSP5-8.5,2020-2039,0.00,0.00,0.00
Uganda,SSP5-8.5,2040-2059,0.00,0.00,0.00
Uganda,SSP5-8.5,2080-2099,0.00,0.00,0.00
Ukraine,SSP5-8.5,1986-2005,108.98,119.71,126.14
Ukraine,SSP5-8.5,2020-2039,80.23,96.88,108.19
Ukraine,SSP5-8.5,2040-2059,60.01,80.88,96.33
Ukraine,SSP5-8.5,2080-2099,25.97,50.36,72.12
United States Minor Outlying Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
United States Minor Outlying Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
United States Minor Outlying Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
United States Minor Outlying Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
Uruguay,SSP5-8.5,1986-2005,1.61,2.15,3.93
Uruguay,SSP5-8.5,2020-2039,0.74,1.41,2.33
Uruguay,SSP5-8.5,2040-2059,0.54,0.99,2.14
Uruguay,SSP5-8.5,2080-2099,0.00,0.17,1.01
United States,SSP5-8.5,1986-2005,85.35,86.52,89.77
United States,SSP5-8.5,2020-2039,61.13,71.91,75.25
United States,SSP5-8.5,2040-2059,50.22,60.61,65.83
United States,SSP5-8.5,2080-2099,23.94,39.55,48.19
Uzbekistan,SSP5-8.5,1986-2005,88.91,92.35,97.36
Uzbekistan,SSP5-8.5,2020-2039,67.51,75.85,87.87
Uzbekistan,SSP5-8.5,2040-2059,51.60,66.08,74.87
Uzbekistan,SSP5-8.5,2080-2099,24.44,45.46,55.70
Holy See (Vatican City State),SSP5-8.5,1986-2005,1.59,2.76,5.61
Holy See (Vatican City State),SSP5-8.5,2020-2039,0.24,0.96,2.57
Holy See (Vatican City State),SSP5-8.5,2040-2059,0.10,0.38,1.64
Holy See (Vatican City State),SSP5-8.5,2080-2099,0.00,0.00,0.31
Saint Vincent and the Grenadines,SSP5-8.5,1986-2005,0.00,0.00,0.00
Saint Vincent and the Grenadines,SSP5-8.5,2020-2039,0.00,0.00,0.00
Saint Vincent and the Grenadines,SSP5-8.5,2040-2059,0.00,0.00,0.00
Saint Vincent and the Grenadines,SSP5-8.5,2080-2099,0.00,0.00,0.00
"Venezuela, Bolivarian Republic of",SSP5-8.5,1986-2005,0.00,0.00,0.00
"Venezuela, Bolivarian Republic of",SSP5-8.5,2020-2039,0.00,0.00,0.00
"Venezuela, Bolivarian Republic of",SSP5-8.5,2040-2059,0.00,0.00,0.00
